Round,All India Rank,Choice No.,Institute,Course,Allotted Quota,Allotted/Candidate Category,Cand_Cat_Split,Status
1,664490,-,GURU NANAK INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,SC,Retained
2,665986,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,SC,Retained
1,666398,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,666892,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Not Upgraded
2,668309,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR OBC-B (Non- Creamy Layer),,Retained
3,668739,2,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Fresh Allotment
1,669801,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,General,Retained
1,669910,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,670168,-,I Q CITY MEDICAL COLLEGE,MBBS,State Quota,ST,ST,Not Upgraded
3,670319,2,KUSUM DEVI SUNDERLAL DUGAR JAIN DENTAL COLLEGE AND HOSPITAL,BDS,Private Management Quota,UR,General,Fresh Allotment
3,671781,5,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR OBC (Non-Creamy Layer),,Fresh Allotment
3,675010,7,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,SC,Fresh Allotment
1,675254,-,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,Private Management Quota,UR,General,Retained
1,675924,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,675968,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
3,677378,3,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Fresh Allotment
2,677598,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,State Quota,ST,ST,Retained
1,678109,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,SC,Retained
1,678366,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,SC,Retained
1,678674,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,680079,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,681739,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,682052,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR OBC-B (Non- Creamy Layer),,Retained
1,682167,-,GURU NANAK INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,General,Retained
1,683837,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,General,Retained
1,684349,-,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,Private Management Quota,UR,General,Retained
1,684357,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,685882,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,General,Retained
1,686357,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,General,Retained
2,686733,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,General,Retained
1,687218,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,EWS PwD,EWS PwD,Retained
1,688160,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,SC,Retained
2,690352,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,State Quota,ST,ST,Not Upgraded
1,690466,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,690476,-,"BURDWAN DENTAL COLLEGE AND HOSPITAL, BURDWAN",BDS,State Quota,ST,ST,Not Upgraded
3,690546,2,KUSUM DEVI SUNDERLAL DUGAR JAIN DENTAL COLLEGE AND HOSPITAL,BDS,Private Management Quota,UR,General,Fresh Allotment
1,692110,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,General,Retained
1,692848,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
3,693027,12,"BURDWAN DENTAL COLLEGE AND HOSPITAL, BURDWAN",BDS,State Quota,ST,ST,Fresh Allotment
1,693464,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,General,Retained
1,693553,-,"BURDWAN DENTAL COLLEGE AND HOSPITAL, BURDWAN",BDS,State Quota,ST,ST,Not Upgraded
3,693686,3,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Fresh Allotment
1,694574,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,SC,Retained
3,695249,11,"BURDWAN DENTAL COLLEGE AND HOSPITAL, BURDWAN",BDS,State Quota,ST,ST,Fresh Allotment
2,697330,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR OBC (Non-Creamy Layer),,Retained
3,697736,2,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Fresh Allotment
1,698130,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
2,698642,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,SC,Retained
2,698994,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,699124,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,SC,Retained
2,699719,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,General,Retained
1,700800,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,State Quota,ST,ST,Retained
1,700936,-,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,Private Management Quota,UR,SC,Retained
1,701766,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,701874,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,Private Management Quota,UR,General,Retained
1,702965,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
3,703663,11,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,State Quota,ST,ST,Fresh Allotment
2,705507,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,705820,-,KRISHNANAGAR INSTITUTE OF MEDICAL SCIENCE PRIVATE LIMITED,MBBS,Private Management Quota,UR,SC,Retained
1,706076,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,State Quota,ST,ST,Not Upgraded
1,707838,-,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,Private Management Quota,UR,General,Retained
3,708438,5,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Fresh Allotment
1,708953,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,NRI Quota,UR,General,Retained
2,709292,-,KRISHNANAGAR INSTITUTE OF MEDICAL SCIENCE PRIVATE LIMITED,MBBS,Private Management Quota,UR,General,Not Upgraded
1,709363,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,SC,Retained
1,710443,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,710672,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
2,711875,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,General,Retained
1,711970,-,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,Private Management Quota,UR,General,Retained
1,714719,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,Private Management Quota,UR,General,Retained
1,715234,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,Private Management Quota,UR,General,Retained
3,715512,27,I Q CITY MEDICAL COLLEGE,MBBS,State Quota,ST,ST,Fresh Allotment
1,715516,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
2,715795,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
2,716635,-,KRISHNANAGAR INSTITUTE OF MEDICAL SCIENCE PRIVATE LIMITED,MBBS,Private Management Quota,UR OBC (Non-Creamy Layer),,Retained
1,717089,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,EWS,Not Upgraded
2,718798,-,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,NRI Quota,UR,General,Retained
1,719656,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,720666,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR OBC (Non-Creamy Layer),,Retained
1,720798,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,Private Management Quota,UR,SC,Retained
1,721137,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,SC,Retained
2,722123,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,General,Retained
1,723930,-,KRISHNANAGAR INSTITUTE OF MEDICAL SCIENCE PRIVATE LIMITED,MBBS,Private Management Quota,UR,General,Retained
1,724155,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,724343,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,NRI Quota,UR,General,Retained
1,724880,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
2,725655,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,SC,Retained
1,726473,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,726809,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,726818,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
3,728989,5,"BURDWAN DENTAL COLLEGE AND HOSPITAL, BURDWAN",BDS,State Quota,ST,ST,Fresh Allotment
1,729512,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,General,Retained
2,729707,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
3,730151,3,I Q CITY MEDICAL COLLEGE,MBBS,State Quota,ST,ST,Fresh Allotment
2,730198,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,General,Retained
1,730820,-,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,Private Management Quota,UR,General,Retained
1,732260,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,NRI Quota,UR,SC,Retained
3,732519,1,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,NRI Quota,UR,General,Fresh Allotment
1,733089,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR PwD,General PwD,Retained
1,733366,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,General,Retained
1,734506,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,734812,-,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,Private Management Quota,UR,General,Retained
1,735803,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,Private Management Quota,UR,SC,Retained
1,735933,-,KRISHNANAGAR INSTITUTE OF MEDICAL SCIENCE PRIVATE LIMITED,MBBS,Private Management Quota,UR,General,Retained
1,736568,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,737484,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,739367,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR PwD,General PwD,Retained
1,740042,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,General,Retained
2,741085,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR PwD,General PwD,Retained
1,742651,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR PwD,General PwD,Retained
2,742847,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
2,743495,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,EWS,Retained
2,745755,-,JMN MEDICAL COLLEGE,MBBS,State Quota,ST,ST,Retained
1,747736,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,SC,Retained
1,752094,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,752601,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR OBC-B (Non- Creamy Layer),,Retained
1,753228,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,Private Management Quota,UR,General,Retained
2,753450,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,754479,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,755772,-,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,Private Management Quota,UR,General,Retained
1,755882,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,Private Management Quota,UR,General,Retained
1,756328,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR OBC (Non-Creamy Layer),,Retained
1,756855,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,State Quota,ST,ST,Not Upgraded
2,757540,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,General,Retained
1,758057,-,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,Private Management Quota,UR,General,Retained
1,760876,-,KRISHNANAGAR INSTITUTE OF MEDICAL SCIENCE PRIVATE LIMITED,MBBS,Private Management Quota,UR,General,Retained
1,760951,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,General,Retained
1,761206,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,761526,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,762558,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,NRI Quota,UR,General,Retained
1,765021,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,765022,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,SC,Retained
1,766154,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,766863,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,SC,Retained
1,767951,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,770567,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
2,771332,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,772556,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR PwD,General PwD,Retained
1,772672,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,774511,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,776269,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,NRI Quota,UR,General,Retained
1,776975,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,Private Management Quota,UR,General,Retained
2,777498,-,GURU NANAK INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,State Quota,ST,ST,Retained
1,779297,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,General,Retained
1,780929,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,Private Management Quota,UR,General,Retained
3,781432,1,JMN MEDICAL COLLEGE,MBBS,NRI Quota,UR OBC (Non-Creamy Layer),,Fresh Allotment
2,783901,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,783910,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,SC,Not Upgraded
2,784242,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
2,786176,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,786333,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR OBC (Non-Creamy Layer),,Retained
1,786858,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,General,Retained
1,787467,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR OBC-B (Non- Creamy Layer),,Retained
3,788258,1,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,NRI Quota,UR,ST,Fresh Allotment
1,788867,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,789757,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,790493,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR PwD,General PwD,Retained
1,792190,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,State Quota,ST,ST,Retained
2,793345,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,794615,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,NRI Quota,UR,General,Retained
1,794811,-,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
2,796309,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR PwD,General PwD,Retained
2,796580,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,General,Retained
2,798143,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
2,798245,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,UR PwD,General PwD,Retained
1,801024,-,"MURSHIDABAD MEDICAL COLLEGE AND HOSPITAL, MURSHIDABAD",MBBS,State Quota,UR PwD,General PwD,Retained
2,802654,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,803690,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,804571,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,805583,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,NRI Quota,UR,General,Retained
1,805693,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,General,Retained
1,805922,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,806148,-,I Q CITY MEDICAL COLLEGE,MBBS,State Quota,ST,ST,Not Upgraded
2,807381,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,811226,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,811907,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,812278,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,General,Retained
1,812575,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,813938,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,SC,Retained
2,814741,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,SC,Retained
1,815032,-,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,State Quota,ST,ST,Retained
1,815420,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,Private Management Quota,UR,General,Retained
1,816918,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,Private Management Quota,UR,General,Retained
2,818009,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,General,Retained
1,819225,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,Private Management Quota,UR,General,Retained
1,820484,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,EWS,Retained
1,821024,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Not Upgraded
1,821500,-,"KPC MEDICAL COLLEGE AND HOSPITAL, JADAVPUR",MBBS,NRI Quota,UR OBC (Non-Creamy Layer),,Retained
1,827583,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,828275,-,I Q CITY MEDICAL COLLEGE,MBBS,State Quota,ST,ST,Retained
1,829416,-,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,State Quota,ST,ST,Retained
1,829901,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,829951,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,832081,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,General,Retained
2,833271,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,SC,Retained
1,833413,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,EWS,Retained
1,833926,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,Private Management Quota,UR,SC,Retained
1,834586,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,835336,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,State Quota,ST,ST,Not Upgraded
2,836280,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR OBC (Non-Creamy Layer),,Retained
3,837156,1,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,NRI Quota,UR,General,Fresh Allotment
1,837220,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,SC,Retained
2,838366,-,JMN MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,839400,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
2,839611,-,SANTINIKETAN MEDICAL COLLEGE,MBBS,Private Management Quota,UR OBC (Non-Creamy Layer),,Retained
1,841239,-,GOURI DEVI INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,MBBS,Private Management Quota,UR,General,Retained
1,843396,-,SHRI RAMKRISHNA INSTITUTE OF MEDICAL SCIENCES AND SANAKA HOSPITALS,MBBS,State Quota,ST,ST,Retained
1,843634,-,ICARE INSTITUTE OF MEDICAL SCIENCE AND RESEARCH AND DR B C ROY HOSPITAL HALDIA,MBBS,State Quota,ST,ST,Retained
1,844084,-,JIS SCHOOL OF MEDICAL SCIENCE AND RESEARCH,MBBS,Private Management Quota,UR,General,Retained
1,844118,-,HALDIA INSTITUTE OF DENTAL SCIENCES AND RESEARCH,BDS,Private Management Quota,UR,General,Retained
2,844332,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,UR PwD OBC (Non-Creamy Layer) PwD,,Retained
1,844479,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Not Upgraded
1,844614,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
1,845188,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,SC,Retained
1,849875,-,I Q CITY MEDICAL COLLEGE,MBBS,Private Management Quota,UR,General,Retained
